"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"106","1","file:/data/f260_qdb-TEI-02.xml","/data/f260_qdb-TEI-02.xml","f260_qdb-TEI-02.xml","Signature","Done","6217424","File","xml","2026-05-26T06:23:29","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"107","1","file:/data/f263_qdb-TEI-02.xml","/data/f263_qdb-TEI-02.xml","f263_qdb-TEI-02.xml","Signature","Done","9977000","File","xml","2026-05-26T06:23:29","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"108","1","file:/data/f256_qdb-TEI-02.xml","/data/f256_qdb-TEI-02.xml","f256_qdb-TEI-02.xml","Signature","Done","7726099","File","xml","2026-05-26T06:23:29","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"109","1","file:/data/f259_qdb-TEI-02.xml","/data/f259_qdb-TEI-02.xml","f259_qdb-TEI-02.xml","Signature","Done","9166060","File","xml","2026-05-26T06:23:29","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"110","1","file:/data/f261_qdb-TEI-02.xml","/data/f261_qdb-TEI-02.xml","f261_qdb-TEI-02.xml","Signature","Done","6630054","File","xml","2026-05-26T06:23:29","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"111","1","file:/data/f262_qdb-TEI-02.xml","/data/f262_qdb-TEI-02.xml","f262_qdb-TEI-02.xml","Signature","Done","7643529","File","xml","2026-05-26T06:23:29","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"112","1","file:/data/f269_qdb-TEI-02.xml","/data/f269_qdb-TEI-02.xml","f269_qdb-TEI-02.xml","Signature","Done","8200017","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"113","1","file:/data/f272_qdb-TEI-02.xml","/data/f272_qdb-TEI-02.xml","f272_qdb-TEI-02.xml","Signature","Done","6630848","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"114","1","file:/data/f271_qdb-TEI-02.xml","/data/f271_qdb-TEI-02.xml","f271_qdb-TEI-02.xml","Signature","Done","9166130","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"115","1","file:/data/f265_qdb-TEI-02.xml","/data/f265_qdb-TEI-02.xml","f265_qdb-TEI-02.xml","Signature","Done","5942023","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"116","1","file:/data/f273_qdb-TEI-02.xml","/data/f273_qdb-TEI-02.xml","f273_qdb-TEI-02.xml","Signature","Done","5869728","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"117","1","file:/data/f268_qdb-TEI-02.xml","/data/f268_qdb-TEI-02.xml","f268_qdb-TEI-02.xml","Signature","Done","9621961","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"118","1","file:/data/f266_qdb-TEI-02.xml","/data/f266_qdb-TEI-02.xml","f266_qdb-TEI-02.xml","Signature","Done","8842113","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"119","1","file:/data/f264_qdb-TEI-02.xml","/data/f264_qdb-TEI-02.xml","f264_qdb-TEI-02.xml","Signature","Done","11593595","File","xml","2026-05-26T06:23:29","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"120","1","file:/data/f270_qdb-TEI-02.xml","/data/f270_qdb-TEI-02.xml","f270_qdb-TEI-02.xml","Signature","Done","3851943","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"121","1","file:/data/f274_qdb-TEI-02.xml","/data/f274_qdb-TEI-02.xml","f274_qdb-TEI-02.xml","Signature","Done","7192341","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"122","1","file:/data/f267_qdb-TEI-02.xml","/data/f267_qdb-TEI-02.xml","f267_qdb-TEI-02.xml","Signature","Done","10463379","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"123","1","file:/data/f279_qdb-TEI-02.xml","/data/f279_qdb-TEI-02.xml","f279_qdb-TEI-02.xml","Signature","Done","4541639","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"124","1","file:/data/f280_qdb-TEI-02.xml","/data/f280_qdb-TEI-02.xml","f280_qdb-TEI-02.xml","Signature","Done","5431328","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"125","1","file:/data/f283_qdb-TEI-02.xml","/data/f283_qdb-TEI-02.xml","f283_qdb-TEI-02.xml","Signature","Done","5629518","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"126","1","file:/data/f282_qdb-TEI-02.xml","/data/f282_qdb-TEI-02.xml","f282_qdb-TEI-02.xml","Signature","Done","6306520","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"127","1","file:/data/f281_qdb-TEI-02.xml","/data/f281_qdb-TEI-02.xml","f281_qdb-TEI-02.xml","Signature","Done","7061160","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"128","1","file:/data/f278_qdb-TEI-02.xml","/data/f278_qdb-TEI-02.xml","f278_qdb-TEI-02.xml","Signature","Done","7384726","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"129","1","file:/data/f275_qdb-TEI-02.xml","/data/f275_qdb-TEI-02.xml","f275_qdb-TEI-02.xml","Signature","Done","6221768","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"130","1","file:/data/f285_qdb-TEI-02.xml","/data/f285_qdb-TEI-02.xml","f285_qdb-TEI-02.xml","Signature","Done","6973515","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"131","1","file:/data/f277_qdb-TEI-02.xml","/data/f277_qdb-TEI-02.xml","f277_qdb-TEI-02.xml","Signature","Done","9310752","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"132","1","file:/data/f284_qdb-TEI-02.xml","/data/f284_qdb-TEI-02.xml","f284_qdb-TEI-02.xml","Signature","Done","5496300","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"133","1","file:/data/f276_qdb-TEI-02.xml","/data/f276_qdb-TEI-02.xml","f276_qdb-TEI-02.xml","Signature","Done","5904674","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"134","1","file:/data/f288_qdb-TEI-02.xml","/data/f288_qdb-TEI-02.xml","f288_qdb-TEI-02.xml","Signature","Done","8266107","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"135","1","file:/data/f292_qdb-TEI-02.xml","/data/f292_qdb-TEI-02.xml","f292_qdb-TEI-02.xml","Signature","Done","7429326","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"136","1","file:/data/f293_qdb-TEI-02.xml","/data/f293_qdb-TEI-02.xml","f293_qdb-TEI-02.xml","Signature","Done","8422523","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"137","1","file:/data/f287_qdb-TEI-02.xml","/data/f287_qdb-TEI-02.xml","f287_qdb-TEI-02.xml","Signature","Done","5059225","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"138","1","file:/data/f295_qdb-TEI-02.xml","/data/f295_qdb-TEI-02.xml","f295_qdb-TEI-02.xml","Signature","Done","7812791","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"139","1","file:/data/g296_qdb-TEI-02.xml","/data/g296_qdb-TEI-02.xml","g296_qdb-TEI-02.xml","Signature","Done","6847694","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"140","1","file:/data/f289_qdb-TEI-02.xml","/data/f289_qdb-TEI-02.xml","f289_qdb-TEI-02.xml","Signature","Done","8508819","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"141","1","file:/data/f286_qdb-TEI-02.xml","/data/f286_qdb-TEI-02.xml","f286_qdb-TEI-02.xml","Signature","Done","5801609","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"142","1","file:/data/f294_qdb-TEI-02.xml","/data/f294_qdb-TEI-02.xml","f294_qdb-TEI-02.xml","Signature","Done","9185269","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"143","1","file:/data/f291_qdb-TEI-02.xml","/data/f291_qdb-TEI-02.xml","f291_qdb-TEI-02.xml","Signature","Done","7193042","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"144","1","file:/data/f290_qdb-TEI-02.xml","/data/f290_qdb-TEI-02.xml","f290_qdb-TEI-02.xml","Signature","Done","6805723","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"145","1","file:/data/g301_qdb-TEI-02.xml","/data/g301_qdb-TEI-02.xml","g301_qdb-TEI-02.xml","Signature","Done","5121190","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"146","1","file:/data/g304_qdb-TEI-02.xml","/data/g304_qdb-TEI-02.xml","g304_qdb-TEI-02.xml","Signature","Done","6722675","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"147","1","file:/data/g300_qdb-TEI-02.xml","/data/g300_qdb-TEI-02.xml","g300_qdb-TEI-02.xml","Signature","Done","9567124","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"148","1","file:/data/g305_qdb-TEI-02.xml","/data/g305_qdb-TEI-02.xml","g305_qdb-TEI-02.xml","Signature","Done","4615839","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"149","1","file:/data/g306_qdb-TEI-02.xml","/data/g306_qdb-TEI-02.xml","g306_qdb-TEI-02.xml","Signature","Done","9955549","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"150","1","file:/data/g307_qdb-TEI-02.xml","/data/g307_qdb-TEI-02.xml","g307_qdb-TEI-02.xml","Signature","Done","82522","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"151","1","file:/data/g303_qdb-TEI-02.xml","/data/g303_qdb-TEI-02.xml","g303_qdb-TEI-02.xml","Signature","Done","7100626","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"152","1","file:/data/g298_qdb-TEI-02.xml","/data/g298_qdb-TEI-02.xml","g298_qdb-TEI-02.xml","Signature","Done","5121088","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"153","1","file:/data/g302_qdb-TEI-02.xml","/data/g302_qdb-TEI-02.xml","g302_qdb-TEI-02.xml","Signature","Done","3792885","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"154","1","file:/data/g299_qdb-TEI-02.xml","/data/g299_qdb-TEI-02.xml","g299_qdb-TEI-02.xml","Signature","Done","3590943","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"155","1","file:/data/g297_qdb-TEI-02.xml","/data/g297_qdb-TEI-02.xml","g297_qdb-TEI-02.xml","Signature","Done","8628130","File","xml","2026-05-26T06:23:30","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"156","1","file:/data/g308_qdb-TEI-02.xml","/data/g308_qdb-TEI-02.xml","g308_qdb-TEI-02.xml","Signature","Done","17449","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"157","1","file:/data/g309_qdb-TEI-02.xml","/data/g309_qdb-TEI-02.xml","g309_qdb-TEI-02.xml","Signature","Done","10016168","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"158","1","file:/data/g310_qdb-TEI-02.xml","/data/g310_qdb-TEI-02.xml","g310_qdb-TEI-02.xml","Signature","Done","4572626","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"159","1","file:/data/g313_qdb-TEI-02.xml","/data/g313_qdb-TEI-02.xml","g313_qdb-TEI-02.xml","Signature","Done","7996910","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"160","1","file:/data/g316_qdb-TEI-02.xml","/data/g316_qdb-TEI-02.xml","g316_qdb-TEI-02.xml","Signature","Done","8265800","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"161","1","file:/data/g311_qdb-TEI-02.xml","/data/g311_qdb-TEI-02.xml","g311_qdb-TEI-02.xml","Signature","Done","8668842","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"162","1","file:/data/g318_qdb-TEI-02.xml","/data/g318_qdb-TEI-02.xml","g318_qdb-TEI-02.xml","Signature","Done","8878619","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"163","1","file:/data/g314_qdb-TEI-02.xml","/data/g314_qdb-TEI-02.xml","g314_qdb-TEI-02.xml","Signature","Done","8314893","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"164","1","file:/data/g312_qdb-TEI-02.xml","/data/g312_qdb-TEI-02.xml","g312_qdb-TEI-02.xml","Signature","Done","6365208","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"165","1","file:/data/g317_qdb-TEI-02.xml","/data/g317_qdb-TEI-02.xml","g317_qdb-TEI-02.xml","Signature","Done","10905628","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"166","1","file:/data/g315_qdb-TEI-02.xml","/data/g315_qdb-TEI-02.xml","g315_qdb-TEI-02.xml","Signature","Done","3858998","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"167","1","file:/data/g324_qdb-TEI-02.xml","/data/g324_qdb-TEI-02.xml","g324_qdb-TEI-02.xml","Signature","Done","7368603","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"168","1","file:/data/g320_qdb-TEI-02.xml","/data/g320_qdb-TEI-02.xml","g320_qdb-TEI-02.xml","Signature","Done","8245826","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"169","1","file:/data/g321_qdb-TEI-02.xml","/data/g321_qdb-TEI-02.xml","g321_qdb-TEI-02.xml","Signature","Done","9093635","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"170","1","file:/data/g322_qdb-TEI-02.xml","/data/g322_qdb-TEI-02.xml","g322_qdb-TEI-02.xml","Signature","Done","9683551","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"171","1","file:/data/g323_qdb-TEI-02.xml","/data/g323_qdb-TEI-02.xml","g323_qdb-TEI-02.xml","Signature","Done","8673985","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"172","1","file:/data/g325_qdb-TEI-02.xml","/data/g325_qdb-TEI-02.xml","g325_qdb-TEI-02.xml","Signature","Done","4258297","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"173","1","file:/data/g327_qdb-TEI-02.xml","/data/g327_qdb-TEI-02.xml","g327_qdb-TEI-02.xml","Signature","Done","5639027","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"174","1","file:/data/g326_qdb-TEI-02.xml","/data/g326_qdb-TEI-02.xml","g326_qdb-TEI-02.xml","Signature","Done","4276256","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"175","1","file:/data/g319_qdb-TEI-02.xml","/data/g319_qdb-TEI-02.xml","g319_qdb-TEI-02.xml","Signature","Done","10233220","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"176","1","file:/data/g330_qdb-TEI-02.xml","/data/g330_qdb-TEI-02.xml","g330_qdb-TEI-02.xml","Signature","Done","6574408","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"177","1","file:/data/g331_qdb-TEI-02.xml","/data/g331_qdb-TEI-02.xml","g331_qdb-TEI-02.xml","Signature","Done","3669089","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"178","1","file:/data/g328_qdb-TEI-02.xml","/data/g328_qdb-TEI-02.xml","g328_qdb-TEI-02.xml","Signature","Done","7096664","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"179","1","file:/data/g333_qdb-TEI-02.xml","/data/g333_qdb-TEI-02.xml","g333_qdb-TEI-02.xml","Signature","Done","7210048","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"180","1","file:/data/g332_qdb-TEI-02.xml","/data/g332_qdb-TEI-02.xml","g332_qdb-TEI-02.xml","Signature","Done","6139975","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"181","1","file:/data/g329_qdb-TEI-02.xml","/data/g329_qdb-TEI-02.xml","g329_qdb-TEI-02.xml","Signature","Done","8097434","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"182","1","file:/data/g338_qdb-TEI-02.xml","/data/g338_qdb-TEI-02.xml","g338_qdb-TEI-02.xml","Signature","Done","6005655","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"183","1","file:/data/g336_qdb-TEI-02.xml","/data/g336_qdb-TEI-02.xml","g336_qdb-TEI-02.xml","Signature","Done","7704436","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"184","1","file:/data/g335_qdb-TEI-02.xml","/data/g335_qdb-TEI-02.xml","g335_qdb-TEI-02.xml","Signature","Done","6567917","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"185","1","file:/data/g337_qdb-TEI-02.xml","/data/g337_qdb-TEI-02.xml","g337_qdb-TEI-02.xml","Signature","Done","7504596","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"186","1","file:/data/g334_qdb-TEI-02.xml","/data/g334_qdb-TEI-02.xml","g334_qdb-TEI-02.xml","Signature","Done","6760077","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"187","1","file:/data/g343_qdb-TEI-02.xml","/data/g343_qdb-TEI-02.xml","g343_qdb-TEI-02.xml","Signature","Done","10304029","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"188","1","file:/data/g342_qdb-TEI-02.xml","/data/g342_qdb-TEI-02.xml","g342_qdb-TEI-02.xml","Signature","Done","6482576","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"189","1","file:/data/g344_qdb-TEI-02.xml","/data/g344_qdb-TEI-02.xml","g344_qdb-TEI-02.xml","Signature","Done","6257319","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"190","1","file:/data/g347_qdb-TEI-02.xml","/data/g347_qdb-TEI-02.xml","g347_qdb-TEI-02.xml","Signature","Done","4264758","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"191","1","file:/data/g339_qdb-TEI-02.xml","/data/g339_qdb-TEI-02.xml","g339_qdb-TEI-02.xml","Signature","Done","5983157","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"192","1","file:/data/g346_qdb-TEI-02.xml","/data/g346_qdb-TEI-02.xml","g346_qdb-TEI-02.xml","Signature","Done","9076684","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"193","1","file:/data/g349_qdb-TEI-02.xml","/data/g349_qdb-TEI-02.xml","g349_qdb-TEI-02.xml","Signature","Done","6215426","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"194","1","file:/data/g341_qdb-TEI-02.xml","/data/g341_qdb-TEI-02.xml","g341_qdb-TEI-02.xml","Signature","Done","4954269","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"195","1","file:/data/g345_qdb-TEI-02.xml","/data/g345_qdb-TEI-02.xml","g345_qdb-TEI-02.xml","Signature","Done","6553336","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"196","1","file:/data/g340_qdb-TEI-02.xml","/data/g340_qdb-TEI-02.xml","g340_qdb-TEI-02.xml","Signature","Done","5118128","File","xml","2026-05-26T06:23:31","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"197","1","file:/data/g348_qdb-TEI-02.xml","/data/g348_qdb-TEI-02.xml","g348_qdb-TEI-02.xml","Signature","Done","6055016","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"198","1","file:/data/h359_qdb-TEI-02.xml","/data/h359_qdb-TEI-02.xml","h359_qdb-TEI-02.xml","Signature","Done","8672514","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"199","1","file:/data/g354_qdb-TEI-02.xml","/data/g354_qdb-TEI-02.xml","g354_qdb-TEI-02.xml","Signature","Done","8586437","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"200","1","file:/data/g352_qdb-TEI-02.xml","/data/g352_qdb-TEI-02.xml","g352_qdb-TEI-02.xml","Signature","Done","3873144","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"201","1","file:/data/g351_qdb-TEI-02.xml","/data/g351_qdb-TEI-02.xml","g351_qdb-TEI-02.xml","Signature","Done","7860528","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"202","1","file:/data/g350_qdb-TEI-02.xml","/data/g350_qdb-TEI-02.xml","g350_qdb-TEI-02.xml","Signature","Done","7389739","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"203","1","file:/data/g356_qdb-TEI-02.xml","/data/g356_qdb-TEI-02.xml","g356_qdb-TEI-02.xml","Signature","Done","10444486","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"204","1","file:/data/g353_qdb-TEI-02.xml","/data/g353_qdb-TEI-02.xml","g353_qdb-TEI-02.xml","Signature","Done","8376430","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"205","1","file:/data/h360_qdb-TEI-02.xml","/data/h360_qdb-TEI-02.xml","h360_qdb-TEI-02.xml","Signature","Done","7365013","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"206","1","file:/data/g355_qdb-TEI-02.xml","/data/g355_qdb-TEI-02.xml","g355_qdb-TEI-02.xml","Signature","Done","2211859","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"207","1","file:/data/h358_qdb-TEI-02.xml","/data/h358_qdb-TEI-02.xml","h358_qdb-TEI-02.xml","Signature","Done","8874496","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"208","1","file:/data/h357_qdb-TEI-02.xml","/data/h357_qdb-TEI-02.xml","h357_qdb-TEI-02.xml","Signature","Done","9846591","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"209","1","file:/data/h365_qdb-TEI-02.xml","/data/h365_qdb-TEI-02.xml","h365_qdb-TEI-02.xml","Signature","Done","5560162","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"210","1","file:/data/h361_qdb-TEI-02.xml","/data/h361_qdb-TEI-02.xml","h361_qdb-TEI-02.xml","Signature","Done","7415262","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"211","1","file:/data/h366_qdb-TEI-02.xml","/data/h366_qdb-TEI-02.xml","h366_qdb-TEI-02.xml","Signature","Done","6686038","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"212","1","file:/data/h367_qdb-TEI-02.xml","/data/h367_qdb-TEI-02.xml","h367_qdb-TEI-02.xml","Signature","Done","9013263","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"213","1","file:/data/h371_qdb-TEI-02.xml","/data/h371_qdb-TEI-02.xml","h371_qdb-TEI-02.xml","Signature","Done","6497589","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"214","1","file:/data/h368_qdb-TEI-02.xml","/data/h368_qdb-TEI-02.xml","h368_qdb-TEI-02.xml","Signature","Done","5171843","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
